,Stakes,Odds,Available,Num_Runners,Race_Type,Going,Days,Bet_Strength,Result,Profit
2198,2,3.35,962,8,CHASE,FAST,33,3,LOSER,-2.0
2199,5,1.61,366,13,HURDLE,FAST,15,4,WINNER,8.05
2200,2,7.0,1207,6,FLAT,FAST,29,1,LOSER,-2.0
2201,2,400.0,84,8,CHASE,GOOD/FIRM,41,3,LOSER,-2.0
2202,2,1.81,31,11,FLAT,FIRM,93,1,WINNER,3.62
2203,2,100.0,517,13,FLAT,GOOD ,45,2,LOSER,-2.0
2204,5,1.73,77,7,CHASE,HEAVY,8,4,LOSER,-5.0
2205,2,1.57,102,8,CHASE,FAST,40,1,WINNER,3.14
2206,5,10.0,40,15,FLAT,FAST,62,5,LOSER,-5.0
2207,2,3.2,1813,22,CHASE,GOOD/SOFT,111,2,LOSER,-2.0
2208,5,5.4,100,8,HURDLE,GOOD ,25,4,LOSER,-5.0
2209,2,2.5,467,12,CHASE,SOFT,17,3,LOSER,-2.0
2210,5,1.54,133,16,FLAT,SOFT,36,4,WINNER,7.7
2211,2,1.93,33,14,FLAT,SOFT,62,2,WINNER,3.86
2212,2,1.69,72,16,FLAT,SOFT,8,3,WINNER,3.38
2213,2,1.27,256,12,HURDLE,FAST,15,1,LOSER,-2.0
2214,5,1.08,226,16,FLAT,GOOD/SOFT,31,5,WINNER,5.4
2215,2,1.01,59,8,FLAT,GOOD/FIRM,7,1,WINNER,2.02
2216,2,1.43,183,14,HURDLE,GOOD ,27,1,WINNER,2.86
2217,2,2.46,39,21,FLAT,SOFT,16,1,WINNER,4.92
2218,2,2.92,489,14,FLAT,FAST,53,3,LOSER,-2.0
2219,5,1.77,1322,8,CHASE,GOOD ,29,4,LOSER,-5.0
2220,5,1.35,576,9,CHASE,GOOD/FIRM,22,5,WINNER,6.75
2221,5,1.33,128,8,FLAT,GOOD/FIRM,31,4,WINNER,6.65
2222,5,1.55,17,17,CHASE,HEAVY,14,5,WINNER,7.75
2223,2,1.43,308,9,HURDLE,GOOD/FIRM,26,1,WINNER,2.86
2224,2,6.6,277,16,CHASE,FIRM,39,2,LOSER,-2.0
2225,2,1.7,95,8,CHASE,FIRM,13,3,LOSER,-2.0
2226,2,2.6,251,6,HURDLE,GOOD/SOFT,41,1,LOSER,-2.0
2227,2,19.0,352,10,HURDLE,SOFT,9,1,LOSER,-2.0
2228,2,1.17,3,21,FLAT,FAST,21,2,WINNER,2.34
2229,2,7.8,126,6,FLAT,FIRM,24,2,LOSER,-2.0
2230,5,2.32,596,17,HURDLE,FIRM,60,4,WINNER,11.6
2231,2,10.0,41,7,FLAT,FAST,89,2,LOSER,-2.0
2232,2,1.12,1610,9,HURDLE,SOFT,8,1,WINNER,2.24
2233,2,1.69,1521,10,HURDLE,FAST,9,1,LOSER,-2.0
2234,2,3.7,112,11,CHASE,GOOD/SOFT,18,2,LOSER,-2.0
2235,2,3.9,292,8,FLAT,HEAVY,28,2,LOSER,-2.0
2236,2,1.38,697,20,HURDLE,FIRM,20,2,WINNER,2.76
2237,2,2.28,630,8,FLAT,GOOD/FIRM,21,3,WINNER,4.56
2238,2,30.0,164,9,HURDLE,GOOD ,14,3,LOSER,-2.0
2239,5,2.78,739,22,FLAT,FAST,22,4,LOSER,-5.0
2240,2,7.4,119,14,CHASE,GOOD/FIRM,37,2,LOSER,-2.0
2241,2,9.6,76,20,FLAT,FIRM,8,2,LOSER,-2.0
2242,2,1.66,21,7,HURDLE,GOOD/SOFT,5,2,WINNER,3.32
2243,5,1.19,452,12,FLAT,SOFT,33,5,WINNER,5.949999999999999
2244,2,1.61,1157,6,HURDLE,GOOD/SOFT,11,2,WINNER,3.22
2245,2,1.29,7,15,FLAT,GOOD/FIRM,14,3,WINNER,2.58
2246,2,1.41,553,13,FLAT,FIRM,28,3,WINNER,2.82
2247,2,1.81,4,5,HURDLE,GOOD ,11,1,LOSER,-2.0
2248,5,1.72,21,24,HURDLE,GOOD/FIRM,10,5,LOSER,-5.0
2249,2,18.0,33,12,HURDLE,GOOD/SOFT,9,1,LOSER,-2.0
2250,2,1.47,93,7,HURDLE,GOOD/FIRM,30,3,WINNER,2.94
2252,2,40.0,183,15,HURDLE,FAST,14,1,LOSER,-2.0
2253,2,3.8,1359,6,FLAT,HEAVY,20,3,LOSER,-2.0
2254,2,3.85,459,14,FLAT,HEAVY,40,3,LOSER,-2.0
2255,5,2.68,19,13,CHASE,GOOD/FIRM,103,5,WINNER,13.4
2256,2,2.06,119,8,HURDLE,FAST,9,3,WINNER,4.12
2257,2,1.22,614,8,FLAT,GOOD/FIRM,51,2,WINNER,2.44
2258,5,1.15,351,6,FLAT,GOOD/FIRM,47,5,WINNER,5.75
2259,5,50.0,292,5,FLAT,GOOD ,12,4,LOSER,-5.0
2260,2,12.0,5,11,FLAT,HEAVY,33,1,LOSER,-2.0
2261,5,16.0,223,9,HURDLE,GOOD/FIRM,71,4,LOSER,-5.0
2262,5,3.25,7,6,FLAT,FAST,21,5,LOSER,-5.0
2263,2,6.8,132,18,HURDLE,GOOD/FIRM,21,1,LOSER,-2.0
2264,2,1.42,76,15,FLAT,FAST,36,3,WINNER,2.84
2265,2,5.8,26,22,HURDLE,GOOD ,84,2,LOSER,-2.0
2266,2,1.08,79,7,HURDLE,FAST,17,1,WINNER,2.16
2267,2,4.0,143,12,HURDLE,FIRM,96,3,WINNER,8.0
2268,2,15.0,36,12,CHASE,HEAVY,14,2,LOSER,-2.0
2269,5,3.5,78,10,FLAT,GOOD/FIRM,18,4,WINNER,17.5
2270,2,1.52,253,14,HURDLE,GOOD ,9,2,WINNER,3.04
2271,2,3.65,52,17,CHASE,FIRM,54,3,WINNER,7.3
2272,5,1.46,875,5,HURDLE,GOOD/SOFT,25,4,WINNER,7.3
2273,2,1.42,84,8,FLAT,FIRM,9,2,WINNER,2.84
2274,5,1.29,10,6,FLAT,GOOD ,14,5,WINNER,6.45
2275,2,120.0,71,8,CHASE,SOFT,23,3,LOSER,-2.0
2276,2,13.0,126,7,HURDLE,GOOD/SOFT,26,1,LOSER,-2.0
2277,5,1.79,58,9,FLAT,FIRM,17,5,WINNER,8.95
2278,2,250.0,193,8,CHASE,GOOD ,90,3,LOSER,-2.0
2279,5,1.18,2003,9,FLAT,GOOD/FIRM,21,5,WINNER,5.8999999999999995
2280,5,1.44,7,16,FLAT,SOFT,6,5,WINNER,7.199999999999999
2281,2,1.95,84,11,FLAT,HEAVY,23,2,WINNER,3.9
2282,2,2.18,33,12,HURDLE,GOOD ,26,1,WINNER,4.36
2283,2,5.4,349,7,FLAT,HEAVY,18,2,LOSER,-2.0
2284,2,3.65,801,12,HURDLE,FIRM,18,2,WINNER,7.3
2285,2,1.84,51,5,CHASE,HEAVY,10,2,LOSER,-2.0
2286,2,1.15,13,13,FLAT,FAST,15,2,WINNER,2.3
2287,5,1.69,555,10,FLAT,FIRM,18,4,WINNER,8.45
2288,5,35.0,67,8,HURDLE,GOOD/FIRM,57,5,LOSER,-5.0
2289,5,2.02,489,9,HURDLE,GOOD/FIRM,10,5,WINNER,10.1
2290,2,1.21,100,8,HURDLE,GOOD/SOFT,27,3,WINNER,2.42
2291,5,1.53,175,9,HURDLE,FAST,29,5,LOSER,-5.0
2292,2,1.26,614,9,FLAT,GOOD/SOFT,46,2,WINNER,2.52
2293,2,1.99,15,9,HURDLE,GOOD/FIRM,58,1,LOSER,-2.0
2294,5,1.19,142,21,HURDLE,GOOD/FIRM,14,4,WINNER,5.949999999999999
2295,5,1.43,526,6,HURDLE,GOOD/SOFT,31,4,WINNER,7.1499999999999995
2296,5,5.8,282,7,HURDLE,FAST,15,5,LOSER,-5.0
2297,2,1.51,1281,6,HURDLE,GOOD ,9,3,WINNER,3.02
2298,2,1.17,115,7,HURDLE,GOOD ,18,1,LOSER,-2.0
2299,2,1.19,78,5,HURDLE,FAST,37,1,LOSER,-2.0
2300,5,1.83,726,12,CHASE,GOOD/FIRM,49,5,WINNER,9.15
2302,2,2.64,466,21,CHASE,HEAVY,29,2,LOSER,-2.0
2303,2,20.0,61,13,HURDLE,HEAVY,84,3,LOSER,-2.0
2304,2,1.67,102,8,FLAT,GOOD/SOFT,24,2,WINNER,3.34
2305,2,3.95,1914,12,CHASE,HEAVY,48,3,WINNER,7.9
2306,2,1.32,205,18,HURDLE,GOOD ,36,1,WINNER,2.64
2307,2,1.88,407,16,FLAT,HEAVY,20,2,LOSER,-2.0
2308,5,3.95,49,6,HURDLE,FAST,39,5,LOSER,-5.0
2309,5,3.7,37,7,FLAT,FIRM,78,4,LOSER,-5.0
2310,5,2.72,432,15,CHASE,FIRM,17,5,LOSER,-5.0
2311,5,1.02,1675,14,HURDLE,HEAVY,19,4,LOSER,-5.0
2312,2,6.0,1240,15,FLAT,SOFT,21,1,LOSER,-2.0
2313,2,1.01,53,7,FLAT,FAST,11,2,WINNER,2.02
2314,2,5.6,712,10,FLAT,GOOD/FIRM,40,1,WINNER,11.2
2315,2,1.39,1895,9,FLAT,GOOD ,12,3,WINNER,2.78
2316,2,7.0,87,8,FLAT,FIRM,17,3,LOSER,-2.0
2317,2,1.59,132,10,FLAT,HEAVY,41,1,WINNER,3.18
2318,5,3.6,9,13,FLAT,FAST,27,4,WINNER,18.0
2319,5,2.54,32,14,HURDLE,GOOD ,11,5,WINNER,12.7
2320,2,2.54,45,15,HURDLE,FIRM,59,3,WINNER,5.08
2321,2,50.0,819,12,HURDLE,FAST,36,2,LOSER,-2.0
2322,5,1.81,109,11,HURDLE,GOOD ,61,4,WINNER,9.05
2323,2,1.72,255,8,FLAT,FIRM,34,1,LOSER,-2.0
2324,2,2.26,92,15,CHASE,FAST,16,1,WINNER,4.52
2325,5,2.9,5,5,HURDLE,FIRM,16,5,LOSER,-5.0
2326,2,4.9,31,12,HURDLE,HEAVY,46,2,LOSER,-2.0
2327,2,2.08,81,17,HURDLE,GOOD/SOFT,22,1,WINNER,4.16
2328,2,7.2,4,15,FLAT,FIRM,16,1,LOSER,-2.0
2329,2,3.3,683,14,FLAT,FAST,20,3,LOSER,-2.0
2330,2,5.9,5,10,HURDLE,GOOD/SOFT,26,2,LOSER,-2.0
2331,5,5.7,46,6,CHASE,GOOD/SOFT,16,5,LOSER,-5.0
2332,2,1.41,1602,8,CHASE,FIRM,20,1,WINNER,2.82
2333,2,1.44,16,6,FLAT,GOOD/FIRM,29,2,LOSER,-2.0
2334,5,4.0,15,10,FLAT,GOOD ,61,5,WINNER,20.0
2335,2,1.41,66,10,FLAT,GOOD ,36,2,WINNER,2.82
2336,5,800.0,692,10,FLAT,GOOD/FIRM,41,5,LOSER,-5.0
2337,5,4.5,40,9,FLAT,GOOD/FIRM,17,5,LOSER,-5.0
2338,5,9.2,461,9,FLAT,GOOD/FIRM,20,4,LOSER,-5.0
2339,2,1.83,1678,12,HURDLE,GOOD/SOFT,54,3,LOSER,-2.0
2340,5,2.92,619,7,FLAT,GOOD ,19,5,LOSER,-5.0
2341,2,140.0,56,10,HURDLE,FIRM,32,1,LOSER,-2.0
2342,2,2.78,891,5,FLAT,GOOD ,19,1,LOSER,-2.0
2343,2,1.86,1026,15,HURDLE,FIRM,10,1,WINNER,3.72
2344,2,4.1,1832,7,CHASE,SOFT,40,2,LOSER,-2.0
2345,2,200.0,978,8,FLAT,GOOD ,23,1,LOSER,-2.0
2346,2,2.66,1144,8,CHASE,FIRM,9,2,WINNER,5.32
2347,2,1.69,761,8,FLAT,FAST,10,1,WINNER,3.38
2348,5,3.1,61,14,CHASE,HEAVY,13,4,WINNER,15.5
2349,5,2.46,44,11,HURDLE,HEAVY,62,4,WINNER,12.3
2350,2,2.22,516,8,HURDLE,GOOD/SOFT,15,2,LOSER,-2.0
2351,2,1.28,71,7,CHASE,GOOD/FIRM,13,3,WINNER,2.56
2352,5,1.92,133,11,HURDLE,FIRM,14,5,WINNER,9.6
2353,5,1.83,26,8,HURDLE,GOOD/FIRM,59,5,WINNER,9.15
2354,2,1.37,86,6,FLAT,FIRM,11,2,LOSER,-2.0
2355,2,1.94,119,10,HURDLE,GOOD/SOFT,29,2,WINNER,3.88
2356,2,1.78,17,7,HURDLE,HEAVY,15,1,WINNER,3.56
2357,2,5.4,594,10,FLAT,GOOD/SOFT,11,3,LOSER,-2.0
2358,2,9.8,434,20,HURDLE,SOFT,13,1,LOSER,-2.0
2359,5,2.2,200,9,FLAT,HEAVY,44,4,LOSER,-5.0
2360,2,1.77,1616,9,HURDLE,GOOD ,17,2,LOSER,-2.0
2361,2,120.0,55,7,FLAT,SOFT,17,1,LOSER,-2.0
2362,2,2.4,1154,6,FLAT,GOOD/SOFT,9,3,LOSER,-2.0
2363,5,2.24,29,9,FLAT,GOOD/FIRM,16,5,LOSER,-5.0
2364,2,8.6,63,20,HURDLE,FAST,15,2,LOSER,-2.0
2365,5,6.0,51,21,FLAT,SOFT,17,4,WINNER,30.0
2366,2,2.2,1562,18,CHASE,HEAVY,14,2,LOSER,-2.0
2367,2,3.25,13,6,CHASE,FAST,11,3,LOSER,-2.0
2368,2,1.31,1218,14,CHASE,GOOD ,56,3,WINNER,2.62
2369,2,2.06,308,7,FLAT,HEAVY,23,1,LOSER,-2.0
2370,5,1.64,13,8,FLAT,FAST,17,4,LOSER,-5.0
2371,5,4.8,741,11,HURDLE,HEAVY,60,4,LOSER,-5.0
2372,2,1.31,1131,6,HURDLE,GOOD/FIRM,16,1,LOSER,-2.0
2373,2,50.0,193,8,FLAT,SOFT,17,3,LOSER,-2.0
2374,5,1.95,36,11,FLAT,FAST,47,4,LOSER,-5.0
2375,2,1.42,283,12,CHASE,SOFT,37,2,WINNER,2.84
2376,2,4.6,292,12,CHASE,GOOD/SOFT,58,3,LOSER,-2.0
2377,2,6.4,78,13,FLAT,FIRM,22,2,LOSER,-2.0
2378,2,1.7,1479,10,HURDLE,FIRM,14,3,LOSER,-2.0
2379,5,70.0,45,14,HURDLE,HEAVY,17,4,LOSER,-5.0
2380,2,4.4,219,9,CHASE,SOFT,10,1,LOSER,-2.0
2381,2,3.35,18,7,FLAT,GOOD/SOFT,17,2,LOSER,-2.0
2382,5,1.08,244,7,HURDLE,HEAVY,9,5,LOSER,-5.0
2383,5,1.82,87,15,FLAT,FAST,65,4,WINNER,9.1
2384,5,2.28,1855,11,CHASE,SOFT,9,5,LOSER,-5.0
2385,2,3.75,200,5,HURDLE,GOOD ,16,1,LOSER,-2.0
2386,2,350.0,33,12,HURDLE,GOOD/FIRM,10,1,LOSER,-2.0
2387,2,2.1,29,9,HURDLE,GOOD/SOFT,22,1,LOSER,-2.0
2388,2,1.05,91,17,FLAT,GOOD/SOFT,24,3,WINNER,2.1
2389,2,1.55,173,7,CHASE,SOFT,26,3,WINNER,3.1
2390,2,6.6,6,6,HURDLE,HEAVY,86,1,LOSER,-2.0
2391,2,35.0,80,12,CHASE,GOOD/FIRM,7,1,LOSER,-2.0
2392,2,1.76,519,8,HURDLE,GOOD/SOFT,38,3,LOSER,-2.0
2393,2,400.0,1545,7,HURDLE,GOOD/FIRM,24,1,LOSER,-2.0
2394,2,1.31,554,8,FLAT,HEAVY,22,1,LOSER,-2.0
2395,5,5.6,206,13,CHASE,SOFT,11,4,LOSER,-5.0
2396,2,17.0,111,17,FLAT,FAST,33,3,LOSER,-2.0
2397,5,3.2,227,6,HURDLE,SOFT,49,5,LOSER,-5.0
2398,2,2.62,1807,6,FLAT,GOOD/SOFT,10,1,WINNER,5.24
2399,2,7.4,385,5,HURDLE,GOOD/FIRM,23,1,LOSER,-2.0
2400,2,5.9,611,11,CHASE,GOOD/FIRM,12,3,LOSER,-2.0
2401,2,60.0,7,10,CHASE,FAST,14,3,LOSER,-2.0
2402,5,1.53,118,10,HURDLE,FAST,18,4,WINNER,7.65
2403,2,3.65,153,9,FLAT,GOOD/FIRM,27,2,WINNER,7.3
2404,2,1.6,96,20,HURDLE,GOOD ,10,3,LOSER,-2.0
2405,2,1.75,133,23,FLAT,HEAVY,57,1,LOSER,-2.0
2406,2,25.0,137,9,HURDLE,SOFT,30,1,LOSER,-2.0
2407,2,7.6,104,11,FLAT,SOFT,20,3,WINNER,15.2
2408,2,8.2,183,21,FLAT,GOOD/SOFT,14,2,LOSER,-2.0
2409,2,1.92,629,12,HURDLE,GOOD ,8,3,LOSER,-2.0
2410,2,1.12,2,12,HURDLE,GOOD/FIRM,22,3,WINNER,2.24
2411,2,3.0,151,7,HURDLE,HEAVY,33,1,LOSER,-2.0
2412,2,9.6,642,10,FLAT,GOOD/SOFT,53,3,LOSER,-2.0
2413,2,2.58,111,9,FLAT,FIRM,12,2,LOSER,-2.0
2414,2,2.86,263,11,FLAT,FIRM,28,1,LOSER,-2.0
2415,2,3.95,10,5,HURDLE,GOOD ,17,3,LOSER,-2.0
2416,2,1.77,425,8,CHASE,FAST,11,3,LOSER,-2.0
2417,2,1.43,51,13,HURDLE,GOOD/SOFT,47,1,WINNER,2.86
2418,2,160.0,98,10,FLAT,GOOD/SOFT,38,3,LOSER,-2.0
2420,2,1.85,535,13,FLAT,GOOD/SOFT,21,3,WINNER,3.7
2421,5,2.94,88,6,FLAT,SOFT,12,5,WINNER,14.7
2422,2,3.2,714,15,FLAT,SOFT,18,2,LOSER,-2.0
2423,2,90.0,686,6,FLAT,FAST,9,3,LOSER,-2.0
2424,2,200.0,371,14,HURDLE,GOOD ,12,3,LOSER,-2.0
2425,5,40.0,64,17,CHASE,GOOD/FIRM,18,4,LOSER,-5.0
2426,2,1.71,3,10,HURDLE,FAST,47,3,LOSER,-2.0
2427,2,100.0,302,22,FLAT,GOOD/FIRM,29,1,LOSER,-2.0
2428,5,5.0,38,11,HURDLE,FIRM,17,4,LOSER,-5.0
2429,2,2.0,21,7,HURDLE,HEAVY,18,2,LOSER,-2.0
2430,2,2.46,851,9,FLAT,GOOD/FIRM,47,3,WINNER,4.92
2431,2,2.12,269,13,FLAT,GOOD/FIRM,23,2,LOSER,-2.0
2432,2,1.48,405,20,FLAT,FAST,37,1,WINNER,2.96
2433,2,1.95,1609,11,CHASE,GOOD ,17,3,LOSER,-2.0
2434,2,1.07,200,6,HURDLE,HEAVY,35,1,WINNER,2.14
2435,2,8.4,4,7,FLAT,SOFT,21,3,WINNER,16.8
2436,2,1.9,155,7,HURDLE,HEAVY,6,2,LOSER,-2.0
2437,5,10.0,16,9,FLAT,GOOD ,25,5,WINNER,50.0
2438,2,5.9,143,14,FLAT,FIRM,9,3,LOSER,-2.0
2439,5,4.0,29,10,FLAT,GOOD/SOFT,10,4,LOSER,-5.0
2440,2,5.6,39,8,CHASE,FIRM,18,3,WINNER,11.2
2441,5,2.24,24,10,FLAT,HEAVY,28,5,LOSER,-5.0
2442,2,1.67,16,7,CHASE,SOFT,18,1,LOSER,-2.0
2443,2,2.72,11,11,HURDLE,HEAVY,10,3,WINNER,5.44
2444,5,250.0,7,11,FLAT,FIRM,19,5,LOSER,-5.0
2445,2,2.76,154,7,FLAT,GOOD/FIRM,9,1,WINNER,5.52
2446,5,25.0,1298,16,FLAT,FAST,22,5,LOSER,-5.0
2447,5,1.97,78,9,HURDLE,GOOD/SOFT,14,5,LOSER,-5.0
2448,2,1.29,839,5,FLAT,FIRM,26,3,WINNER,2.58
2449,5,3.85,696,8,HURDLE,FAST,50,5,WINNER,19.25
2450,2,1.59,469,8,CHASE,GOOD ,39,3,WINNER,3.18
2451,5,3.6,57,14,FLAT,GOOD ,99,4,WINNER,18.0
2452,2,5.0,56,6,FLAT,GOOD/SOFT,25,2,LOSER,-2.0
2453,2,1.87,713,5,HURDLE,FAST,11,3,LOSER,-2.0
2454,2,4.7,95,11,HURDLE,FIRM,58,3,LOSER,-2.0
2455,2,2.52,147,7,HURDLE,FAST,14,2,LOSER,-2.0
2456,2,200.0,18,9,FLAT,FIRM,17,1,LOSER,-2.0
2457,2,5.6,5,11,FLAT,SOFT,58,1,LOSER,-2.0
2458,2,1.56,351,9,HURDLE,SOFT,16,1,WINNER,3.12
2459,5,1.37,385,14,HURDLE,HEAVY,51,5,WINNER,6.8500000000000005
2460,5,1.05,187,9,FLAT,SOFT,25,4,WINNER,5.25
2461,2,5.3,27,7,FLAT,GOOD ,9,3,LOSER,-2.0
2462,5,2.3,14,18,CHASE,GOOD/SOFT,56,4,WINNER,11.5
2463,2,4.4,73,10,FLAT,GOOD/SOFT,10,3,LOSER,-2.0
2465,2,80.0,908,7,FLAT,FIRM,8,2,LOSER,-2.0
2466,2,2.04,791,9,CHASE,FAST,17,2,LOSER,-2.0
2467,2,2.18,150,14,HURDLE,FAST,27,2,LOSER,-2.0
2468,2,1.72,580,14,HURDLE,GOOD/FIRM,14,3,WINNER,3.44
2469,2,1.21,161,10,FLAT,GOOD/FIRM,50,1,WINNER,2.42
2470,2,2.14,40,6,FLAT,GOOD/FIRM,19,1,LOSER,-2.0
2471,2,3.65,135,6,HURDLE,SOFT,28,2,LOSER,-2.0
2472,5,2.38,340,14,HURDLE,GOOD/SOFT,44,5,WINNER,11.899999999999999
2473,2,1.48,183,7,FLAT,FAST,12,1,WINNER,2.96
2474,2,1.68,20,12,HURDLE,GOOD ,12,2,LOSER,-2.0
2475,5,50.0,778,11,FLAT,HEAVY,14,4,LOSER,-5.0
2476,2,1.12,18,6,HURDLE,FAST,13,2,WINNER,2.24
2477,5,2.64,137,9,FLAT,GOOD ,6,4,WINNER,13.200000000000001
2478,5,1.8,15,8,FLAT,FAST,6,5,LOSER,-5.0
2479,2,5.2,653,16,HURDLE,HEAVY,37,2,LOSER,-2.0
2480,2,160.0,109,7,CHASE,GOOD/FIRM,39,2,LOSER,-2.0
2481,2,2.82,96,14,HURDLE,GOOD/FIRM,13,1,WINNER,5.64
2482,2,2.9,79,7,FLAT,GOOD ,51,1,WINNER,5.8
2483,2,19.0,123,9,CHASE,GOOD ,9,3,LOSER,-2.0
2484,2,2.8,228,12,FLAT,FIRM,34,2,LOSER,-2.0
2485,2,180.0,1599,11,CHASE,SOFT,37,1,LOSER,-2.0
2486,2,1.99,98,11,FLAT,HEAVY,22,3,LOSER,-2.0
2487,2,1.88,91,11,CHASE,FAST,28,1,WINNER,3.76
2488,2,5.4,401,10,HURDLE,FAST,15,1,WINNER,10.8
2489,5,450.0,964,10,CHASE,FAST,38,5,LOSER,-5.0
2490,5,1.01,1882,9,HURDLE,GOOD/SOFT,24,5,WINNER,5.05
2491,2,17.0,2,24,HURDLE,HEAVY,24,3,LOSER,-2.0
2492,2,400.0,13,11,FLAT,FIRM,26,2,LOSER,-2.0
2493,2,9.8,10,10,FLAT,FAST,20,2,LOSER,-2.0
2494,2,1.97,16,9,HURDLE,GOOD ,13,3,WINNER,3.94
2495,2,2.22,116,9,FLAT,GOOD ,19,1,WINNER,4.44
2496,2,2.36,51,8,FLAT,GOOD/FIRM,43,2,WINNER,4.72
2497,2,1.74,83,21,HURDLE,GOOD/FIRM,27,3,WINNER,3.48
2498,2,800.0,12,13,FLAT,FAST,6,1,LOSER,-2.0
2499,2,5.4,361,9,HURDLE,HEAVY,46,3,LOSER,-2.0
2500,2,19.0,46,8,HURDLE,FIRM,41,1,LOSER,-2.0
2501,2,8.2,178,6,HURDLE,GOOD/SOFT,20,2,WINNER,16.4
2502,2,7.4,47,8,HURDLE,SOFT,16,1,LOSER,-2.0
2503,2,2.38,818,12,FLAT,SOFT,22,3,WINNER,4.76
2504,2,1.99,70,12,FLAT,GOOD ,81,2,WINNER,3.98
2505,2,1.76,60,7,CHASE,FAST,18,3,WINNER,3.52
2506,2,3.1,275,9,CHASE,FAST,21,3,WINNER,6.2
2507,2,9.0,242,20,CHASE,HEAVY,37,2,LOSER,-2.0
2508,2,2.86,115,6,HURDLE,FIRM,20,3,LOSER,-2.0
2509,2,3.0,14,12,HURDLE,FIRM,61,3,LOSER,-2.0
2510,5,1.32,431,19,HURDLE,SOFT,25,5,WINNER,6.6000000000000005
2511,2,3.1,215,6,CHASE,SOFT,20,3,LOSER,-2.0
2512,2,2.06,1362,10,FLAT,SOFT,46,1,WINNER,4.12
2513,2,1.65,1418,17,FLAT,GOOD/FIRM,39,3,WINNER,3.3
2514,5,5.8,1428,6,CHASE,HEAVY,38,4,WINNER,29.0
2515,5,5.3,17,7,CHASE,GOOD/FIRM,30,4,LOSER,-5.0
2516,5,3.95,83,7,HURDLE,FIRM,42,5,LOSER,-5.0
2517,5,4.7,493,6,HURDLE,SOFT,21,4,LOSER,-5.0
2518,2,9.2,408,7,HURDLE,GOOD/SOFT,7,3,LOSER,-2.0
2519,2,2.32,48,15,FLAT,GOOD/SOFT,8,3,WINNER,4.64
2520,2,2.3,10,13,FLAT,HEAVY,33,1,LOSER,-2.0
2521,2,2.02,413,6,HURDLE,HEAVY,13,1,LOSER,-2.0
2522,2,3.2,11,11,FLAT,GOOD/FIRM,25,2,WINNER,6.4
2523,2,35.0,205,23,HURDLE,SOFT,16,2,LOSER,-2.0
2524,5,1.99,294,8,HURDLE,FIRM,7,5,WINNER,9.95
2525,2,2.22,1970,7,FLAT,FIRM,36,1,LOSER,-2.0
2526,2,5.4,1173,21,HURDLE,GOOD ,59,2,LOSER,-2.0
2527,2,20.0,49,7,CHASE,HEAVY,16,2,LOSER,-2.0
2528,2,3.1,162,6,HURDLE,HEAVY,11,3,LOSER,-2.0
2529,5,4.1,186,8,HURDLE,GOOD/SOFT,32,4,LOSER,-5.0
2530,2,1.05,106,10,FLAT,GOOD ,16,2,WINNER,2.1
2531,5,1.13,358,12,FLAT,HEAVY,15,4,WINNER,5.6499999999999995
2532,5,2.92,74,10,HURDLE,GOOD/SOFT,13,5,LOSER,-5.0
2533,2,5.6,49,7,CHASE,HEAVY,13,2,LOSER,-2.0
2534,2,2.82,4,8,FLAT,GOOD/SOFT,10,1,LOSER,-2.0
2535,5,1.39,48,17,HURDLE,GOOD ,19,5,WINNER,6.949999999999999
2536,2,120.0,167,22,FLAT,GOOD/FIRM,16,3,LOSER,-2.0
2537,5,1.57,1146,19,FLAT,HEAVY,37,5,WINNER,7.8500000000000005
2538,2,1.23,141,10,HURDLE,GOOD/FIRM,14,3,WINNER,2.46
2539,2,13.0,211,13,HURDLE,HEAVY,11,2,LOSER,-2.0
2540,2,8.8,68,20,HURDLE,FAST,30,1,LOSER,-2.0
2541,2,1.02,19,7,HURDLE,HEAVY,28,1,WINNER,2.04
2542,2,1.87,4,13,FLAT,FAST,30,3,WINNER,3.74
2543,2,4.7,75,14,CHASE,GOOD ,18,2,LOSER,-2.0
2544,2,1.95,12,5,HURDLE,GOOD/FIRM,41,3,LOSER,-2.0
2545,5,60.0,1525,20,FLAT,FIRM,56,5,LOSER,-5.0
2546,5,1.03,1209,7,HURDLE,FAST,37,4,WINNER,5.15
2547,2,4.2,95,8,HURDLE,GOOD ,15,3,WINNER,8.4
2548,5,1.55,268,12,HURDLE,GOOD ,23,4,WINNER,7.75
2549,5,8.2,54,15,FLAT,SOFT,45,4,WINNER,41.0
2550,5,1.29,69,14,HURDLE,SOFT,30,4,WINNER,6.45
2551,2,1.04,988,13,FLAT,SOFT,81,3,WINNER,2.08
2552,2,1.47,102,17,HURDLE,HEAVY,39,1,WINNER,2.94
2553,5,1.61,55,7,HURDLE,FIRM,8,4,WINNER,8.05
2554,5,3.85,82,10,FLAT,GOOD ,25,4,LOSER,-5.0
2555,2,2.74,148,12,HURDLE,SOFT,33,2,LOSER,-2.0
2556,2,2.62,28,7,HURDLE,SOFT,11,2,WINNER,5.24
2557,2,1.04,502,8,HURDLE,SOFT,36,1,LOSER,-2.0
2558,2,180.0,844,18,FLAT,GOOD/FIRM,22,3,LOSER,-2.0
2559,2,2.3,43,13,CHASE,FAST,30,1,WINNER,4.6
2560,2,5.7,103,10,HURDLE,GOOD/SOFT,33,3,LOSER,-2.0
